date,Initial Claims YoY %,Initial Claims - 4 Week Average YoY %,Continuing Claims YoY %,Continuing Claims - 4 Week Average YoY %,Insured Unemployment Rate YoY %
2022-09-03,-45.4545,-40.2954,-48.6774,-48.1362,-50.0
2022-09-10,-47.3262,-41.9128,-48.4938,-48.2189,-50.0
2022-09-17,-46.2567,-42.8973,-49.2285,-48.5769,-50.0
2022-09-24,-49.4652,-44.3741,-48.6774,-48.7881,-50.0
2022-10-01,-22.1374,-28.7387,-36.6985,-39.2655,-37.5
2022-10-08,-21.374,-27.9279,-36.0618,-39.2219,-37.5
2022-10-15,-24.0458,-28.1081,-36.1073,-38.9712,-37.5
2022-10-22,-23.2824,-27.027,-34.8795,-38.5898,-37.5
2022-10-29,-22.9008,-27.2072,-34.9704,-38.1757,-37.5
2022-11-05,-8.1081,-14.7992,-24.8934,-26.2282,-28.5714
2022-11-12,-5.4054,-13.6364,-22.6013,-25.6174,-28.5714
2022-11-19,-0.9009,-11.6279,-21.9083,-25.1885,-28.5714
2022-11-26,-5.8559,-10.8879,-19.3497,-24.1097,-21.4286
2022-12-03,-3.2407,-1.9653,-9.8534,-13.0935,-15.3846
2022-12-10,-2.7778,-1.9653,-8.915,-11.6225,-15.3846
2022-12-17,-1.3889,-2.7746,-8.6804,-10.2826,-15.3846
2022-12-24,-5.5556,-3.3526,-6.393,-9.0737,-15.3846
2022-12-31,-5.5556,-3.9306,-7.0381,-8.3746,-15.3846
2023-01-07,-9.9567,-13.7357,-6.383,-7.2477,-8.3333
2023-01-14,-12.1212,-14.7763,-5.3783,-6.6021,-8.3333
2023-01-21,-12.1212,-14.8803,-5.6147,-6.5874,-8.3333
2023-01-28,-13.4199,-15.2966,-3.7825,-5.9566,-8.3333
2023-02-04,2.8708,-6.492,1.677,-0.9502,-8.3333
2023-02-11,4.7847,-4.6697,2.0497,-0.3065,-8.3333
2023-02-18,3.8278,-3.0752,1.4907,0.2605,-8.3333
2023-02-25,0.0,-2.0501,3.1677,0.7663,-8.3333
2023-03-04,7.0093,1.6279,8.5079,6.9911,0.0
2023-03-11,3.7383,1.9767,9.555,7.4939,9.0909
2023-03-18,7.4766,3.4884,10.6021,8.4023,9.0909
2023-03-25,9.3458,6.3953,11.322,9.0511,9.0909
2023-04-01,-0.9132,6.1105,22.5362,19.4484,20.0
2023-04-08,0.0,5.7579,25.7246,20.5269,20.0
2023-04-15,1.8265,4.9354,24.9275,21.128,20.0
2023-04-22,-4.1096,2.1152,23.7681,21.2518,20.0
2023-04-29,-2.2831,1.7626,23.913,21.5877,20.0
2023-05-06,11.5,3.5714,25.7331,25.4712,20.0
2023-05-13,12.5,3.8095,25.6598,25.2882,20.0
2023-05-20,13.5,5.8333,27.4927,25.8554,20.0
2023-05-27,15.0,7.7381,26.7595,26.2031,20.0
2023-06-03,19.3396,9.4848,25.0891,26.7495,20.0
2023-06-10,21.6981,13.3489,25.7306,27.6631,20.0
2023-06-17,22.6415,17.2131,25.3742,28.0285,20.0
2023-06-24,11.3208,17.9157,26.5146,28.869,20.0
2023-07-01,8.7719,14.3836,24.4227,26.087,20.0
2023-07-08,0.4386,11.0731,25.4724,26.6037,20.0
2023-07-15,0.0,7.4201,24.0028,26.8354,20.0
2023-07-22,1.3158,6.8493,24.6326,26.9423,20.0
2023-07-29,4.386,5.7078,24.4227,26.9423,20.0
2023-08-05,22.8571,10.2771,27.2535,25.7576,20.0
2023-08-12,18.0952,12.5866,26.831,26.2685,20.0
2023-08-19,14.2857,13.6259,28.2394,26.9732,20.0
2023-08-26,11.4286,13.164,27.1831,27.4665,20.0
2023-09-02,20.1058,19.9747,29.7065,29.7956,20.0
2023-09-09,20.1058,17.3198,28.7759,29.7598,20.0
2023-09-16,11.1111,13.5272,28.7759,29.3654,20.0
2023-09-23,13.7566,11.1252,28.3465,29.1323,20.0
2023-09-30,14.2857,9.7345,28.7044,28.8813,20.0
2023-10-07,3.9604,5.3218,26.4336,26.8817,20.0
2023-10-14,-0.9901,4.0842,26.2937,27.0051,20.0
2023-10-21,5.9406,3.9604,26.993,27.4105,20.0
2023-10-28,7.4257,4.0842,27.3427,27.816,20.0
2023-11-04,3.3493,0.4745,19.2994,24.1308,9.0909
2023-11-11,9.5694,3.9146,18.2419,23.8397,9.0909
2023-11-18,1.9139,3.796,19.4316,23.6856,9.0909
2023-11-25,2.3923,3.4401,19.8942,23.5657,9.0909
2023-12-02,5.8824,4.9338,14.3849,14.8148,9.0909
2023-12-09,0.0,1.9254,13.6278,15.0056,9.0909
2023-12-16,2.451,1.444,13.6278,14.9102,9.0909
2023-12-23,2.9412,0.9627,14.3849,14.8943,9.0909
2023-12-30,-2.9412,-1.2034,10.5363,13.9247,9.0909
2024-01-06,-0.5,0.2457,5.8354,10.5928,0.0
2024-01-13,-3.5,-1.7199,7.6167,9.8284,9.0909
2024-01-20,11.5,-0.1229,12.0393,10.0,9.0909
2024-01-27,12.5,3.1941,10.688,10.78,9.0909
2024-02-03,2.3923,-0.5814,8.1878,9.1255,9.0909
2024-02-10,1.4354,1.6279,7.2246,9.5665,9.0909
2024-02-17,-2.8708,-0.6977,8.1878,9.1559,9.0909
2024-02-24,2.3923,-1.9767,7.7664,8.9734,9.0909
2024-03-02,-9.4017,-8.0874,5.5262,6.5447,0.0
2024-03-09,-8.9744,-7.9781,5.2322,6.6786,0.0
2024-03-16,-8.9744,-6.8852,5.9377,6.7529,0.0
2024-03-23,-8.547,-6.8852,5.1146,6.7232,0.0
2024-03-30,-4.7009,-5.6831,6.0553,6.8571,0.0
2024-04-06,-0.9346,-0.4619,4.8538,4.5078,0.0
2024-04-13,-1.4019,-0.6928,3.8596,4.1297,0.0
2024-04-20,-2.3364,-1.2702,3.5673,3.8825,0.0
2024-04-27,-2.3364,-2.8868,4.4444,3.6208,0.0
2024-05-04,-0.4348,-5.1934,3.5281,3.2768,0.0
2024-05-11,-3.4783,-3.9779,3.7016,3.5233,0.0
2024-05-18,-6.087,-3.2044,3.9907,3.9147,0.0
2024-05-25,-3.913,-1.8785,4.6848,4.2627,0.0
2024-06-01,-2.9661,-11.8173,2.8169,2.4529,0.0
2024-06-08,2.1186,-9.9305,3.2113,3.0058,0.0
2024-06-15,0.4237,-7.8451,3.8873,3.658,0.0
2024-06-22,-1.2712,-6.6534,5.0141,4.4236,0.0
2024-06-29,0.8475,-5.7597,4.5634,4.8632,0.0
2024-07-06,-6.7227,0.432,4.9494,4.2953,0.0
2024-07-13,0.8403,0.7559,4.2182,4.4217,0.0
2024-07-20,-0.8403,1.0799,5.3993,4.562,0.0
2024-07-27,4.2017,2.1598,5.5118,4.8428,0.0
2024-08-03,0.0,-2.2449,3.1561,3.1928,0.0
2024-08-10,-2.5641,-3.4694,2.9347,3.2757,0.0
2024-08-17,-0.8547,-3.8776,3.2115,3.1375,0.0
2024-08-24,-0.8547,-5.5102,2.381,2.7643,0.0
2024-08-31,-2.5641,-6.1224,2.1595,2.5155,0.0
2024-09-07,6.4815,6.2212,1.6129,2.7264,0.0
2024-09-14,2.7778,5.0691,1.8354,2.2674,0.0
2024-09-21,2.3148,3.8018,1.5017,1.9335,0.0
2024-09-28,5.0926,3.6866,3.337,2.1143,0.0
2024-10-05,19.3548,10.4637,2.6359,1.8204,0.0
2024-10-12,10.5991,12.604,3.4596,2.5514,0.0
2024-10-19,5.0691,13.4364,1.8671,2.9651,0.0
2024-10-26,0.4608,12.3662,3.24,3.2685,0.0
2024-11-02,3.271,4.0138,3.1974,3.8254,0.0
2024-11-09,2.3364,1.6055,4.2999,3.9362,0.0
2024-11-16,0.9346,0.2294,4.2999,4.4491,0.0
2024-11-23,0.9346,0.0,3.1422,4.3243,0.0
2024-11-30,5.1402,0.4587,3.2525,4.3382,0.0
2024-12-07,20.7071,9.1352,6.2785,4.6184,0.0
2024-12-14,12.1212,9.866,7.4201,4.4789,0.0
2024-12-21,10.6061,10.2314,4.3379,3.8789,0.0
2024-12-28,5.5556,8.2826,6.7922,3.851,0.0
2025-01-04,-8.8889,1.7857,2.6637,4.6472,0.0
2025-01-11,-3.5556,1.1905,4.7725,4.7317,0.0
2025-01-18,-1.3333,1.5476,2.6082,5.0275,0.0
2025-01-25,-6.6667,1.6667,3.9956,5.0697,0.0
2025-02-01,3.7383,3.3215,2.7374,3.9777,0.0
2025-02-08,0.4673,3.0842,3.9665,3.6008,0.0
2025-02-15,4.6729,3.3215,3.1844,3.5729,0.0
2025-02-22,13.5514,7.2361,5.6983,3.8241,0.0
2025-03-01,0.4484,4.9826,2.6053,3.7166,0.0
2025-03-08,0.0,5.9096,4.2683,3.995,0.0
2025-03-15,0.8969,6.0255,2.3836,3.995,0.0
2025-03-22,0.8969,3.9397,4.9335,4.0089,0.0
2025-03-29,-1.7937,3.3604,2.2173,3.9115,0.0
2025-04-05,7.177,6.1831,5.1512,4.7151,0.0
2025-04-12,3.3493,5.113,2.6316,4.5187,0.0
2025-04-19,6.6986,4.8751,6.8309,4.7292,8.3333
2025-04-26,15.311,7.4911,4.8152,5.1221,0.0
2025-05-03,3.6199,2.3649,3.7017,4.158,0.0
2025-05-10,3.1674,3.7162,4.5856,4.9924,0.0
2025-05-17,2.2624,4.0541,5.3591,4.9784,8.3333
2025-05-24,8.1448,3.8288,5.0829,5.3956,0.0
2025-05-31,11.3122,5.7432,7.7901,6.4247,8.3333
2025-06-07,4.2017,1.0537,4.3642,4.0698,8.3333
2025-06-14,3.3613,3.5827,5.819,4.8405,8.3333
2025-06-21,-0.4202,3.372,5.3879,5.5706,8.3333
2025-06-28,-2.521,1.686,5.2802,5.6111,8.3333
2025-07-05,-8.0645,-0.3171,3.9979,4.7664,8.3333
2025-07-12,-10.8871,-2.9598,3.7313,4.5254,8.3333
2025-07-19,-12.5,-5.074,3.1983,4.2576,8.3333
2025-07-26,-11.6935,-6.4482,4.9041,4.445,8.3333
2025-08-02,-0.4386,-3.913,5.2575,5.056,8.3333
2025-08-09,-1.7544,-3.587,6.2873,5.2582,8.3333
2025-08-16,2.6316,-1.7391,5.3659,5.3661,8.3333
2025-08-23,0.4386,-0.6522,5.0949,4.9751,8.3333
2025-08-30,3.5088,0.3261,4.4444,4.7728,8.3333
2025-09-06,16.2996,7.0,3.7675,5.408,8.3333
2025-09-13,2.2026,6.7778,3.1216,5.0266,8.3333
2025-09-20,-3.5242,5.6667,3.3907,4.7814,8.3333
2025-09-27,-1.3216,4.3333,3.8213,4.8086,8.3333
2025-10-04,7.7982,-3.7037,2.5532,2.7511,8.3333
2025-10-11,0.9174,-4.9735,3.5638,3.1651,8.3333
2025-10-18,6.422,-3.5979,4.0957,3.6458,8.3333
2025-10-25,0.9174,-4.0212,4.4681,4.1132,8.3333
2025-11-01,1.7778,2.8539,3.8975,3.7991,8.3333
2025-11-08,1.3333,3.7671,4.0577,3.746,8.3333
2025-11-15,-1.3333,2.6256,3.7373,3.6132,8.3333
2025-11-22,-3.1111,2.2831,3.15,3.2147,8.3333
2025-11-29,-4.0,0.9132,1.1212,2.5239,0.0
2025-12-06,12.4402,0.225,0.8552,2.8617,0.0
2025-12-13,7.177,0.4499,2.0844,2.4184,0.0
2025-12-20,2.8708,0.1125,-0.5879,1.451,0.0
2025-12-27,-2.8708,-1.3498,1.55,1.5316,0.0
2026-01-03,-1.4286,-0.5855,0.0534,1.1259,0.0
2026-01-10,-4.2857,-3.2787,-0.4803,0.5227,0.0
2026-01-17,0.0,-3.8642,-2.7215,0.0268,0.0
2026-01-24,0.4762,-2.9274,-1.7076,-0.7506,0.0
2026-01-31,9.5238,-0.2342,-0.8004,-0.965,0.0
2026-02-07,-5.3498,-2.5442,-1.4271,-0.6721,0.0
2026-02-14,-14.4033,-2.7655,-3.4355,-0.6184,0.0
2026-02-21,-13.1687,-2.7655,-1.1099,-0.2285,0.0
2026-02-28,-11.9342,-4.5354,-2.3784,-0.3898,0.0
2026-03-07,-2.7397,-5.157,0.705,-0.8439,0.0
2026-03-14,-6.3927,-5.4933,,,
